"5f638892a8710c087a6a8460","17/9/2020 16:02:26.3","Idle","-0.445801,-0.119965,9.902893"
"5f638892a8710c087a6a8461","17/9/2020 16:02:26.3","Idle","-0.449387,-0.115173,9.899307"
"5f638892a8710c087a6a8462","17/9/2020 16:02:26.3","Idle","-0.458969,-0.103195,9.904099"
"5f638892a8710c087a6a8463","17/9/2020 16:02:26.3","Idle","-0.444611,-0.111588,9.900497"
"5f638892a8710c087a6a8464","17/9/2020 16:02:26.3","Idle","-0.454178,-0.109177,9.924438"
"5f638892a8710c087a6a8465","17/9/2020 16:02:26.3","Idle","-0.455383,-0.111588,9.900497"
"5f638892a8710c087a6a8466","17/9/2020 16:02:26.3","Idle","-0.458969,-0.136719,9.902893"
"5f638892a8710c087a6a8467","17/9/2020 16:02:26.3","Idle","-0.457779,-0.106796,9.899307"
"5f638892a8710c087a6a8468","17/9/2020 16:02:26.3","Idle","-0.456573,-0.111572,9.905289"
"5f638892a8710c087a6a8469","17/9/2020 16:02:26.3","Idle","-0.457779,-0.112778,9.906479"
"5f638892a8710c087a6a846a","17/9/2020 16:02:26.3","Idle","-0.450592,-0.110382,9.922043"
"5f638892a8710c087a6a846b","17/9/2020 16:02:26.3","Idle","-0.458969,-0.110382,9.910080"
"5f638892a8710c087a6a846c","17/9/2020 16:02:26.3","Idle","-0.455383,-0.107986,9.913666"
"5f638892a8710c087a6a846d","17/9/2020 16:02:26.3","Idle","-0.446991,-0.112778,9.895706"
"5f638892a8710c087a6a846e","17/9/2020 16:02:26.3","Idle","-0.458969,-0.124756,9.892120"
"5f638892a8710c087a6a846f","17/9/2020 16:02:26.3","Idle","-0.458969,-0.112778,9.911270"
"5f638892a8710c087a6a8470","17/9/2020 16:02:26.3","Idle","-0.463760,-0.111572,9.902893"
"5f638892a8710c087a6a8471","17/9/2020 16:02:26.3","Idle","-0.452988,-0.111572,9.913666"
"5f638892a8710c087a6a8472","17/9/2020 16:02:26.3","Idle","-0.464966,-0.111572,9.908890"
"5f638892a8710c087a6a8473","17/9/2020 16:02:26.3","Idle","-0.454178,-0.111572,9.907684"
"5f638892a8710c087a6a8474","17/9/2020 16:02:26.3","Idle","-0.450592,-0.110382,9.901703"
"5f638892a8710c087a6a8475","17/9/2020 16:02:26.301","Idle","-0.456573,-0.099609,9.917252"
"5f638892a8710c087a6a8476","17/9/2020 16:02:26.301","Idle","-0.455383,-0.110382,9.907684"
"5f638892a8710c087a6a8477","17/9/2020 16:02:26.301","Idle","-0.451782,-0.113968,9.908875"
"5f638892a8710c087a6a8478","17/9/2020 16:02:26.301","Idle","-0.456573,-0.112778,9.905289"
"5f638892a8710c087a6a8479","17/9/2020 16:02:26.301","Idle","-0.454178,-0.113968,9.911270"
"5f638892a8710c087a6a847a","17/9/2020 16:02:26.301","Idle","-0.452988,-0.112778,9.919647"
"5f638892a8710c087a6a847b","17/9/2020 16:02:26.301","Idle","-0.451782,-0.112778,9.906479"
"5f638892a8710c087a6a847c","17/9/2020 16:02:26.301","Idle","-0.458969,-0.117569,9.908890"
"5f638892a8710c087a6a847d","17/9/2020 16:02:26.301","Idle","-0.458969,-0.104401,9.912476"
"5f638892a8710c087a6a847e","17/9/2020 16:02:26.301","Idle","-0.454178,-0.110382,9.910080"
"5f638892a8710c087a6a847f","17/9/2020 16:02:26.301","Idle","-0.456573,-0.104401,9.931625"
"5f638892a8710c087a6a8480","17/9/2020 16:02:26.301","Idle","-0.456573,-0.105591,9.907684"
"5f638892a8710c087a6a8481","17/9/2020 16:02:26.301","Idle","-0.461365,-0.109192,9.923248"
"5f638892a8710c087a6a8482","17/9/2020 16:02:26.301","Idle","-0.449402,-0.102005,9.910080"
"5f638892a8710c087a6a8483","17/9/2020 16:02:26.301","Idle","-0.460175,-0.104401,9.906494"
"5f638892a8710c087a6a8484","17/9/2020 16:02:26.301","Idle","-0.457779,-0.112778,9.911270"
"5f638892a8710c087a6a8485","17/9/2020 16:02:26.301","Idle","-0.469742,-0.104401,9.901703"
"5f638892a8710c087a6a8486","17/9/2020 16:02:26.301","Idle","-0.455383,-0.113968,9.899307"
"5f638892a8710c087a6a8487","17/9/2020 16:02:26.301","Idle","-0.454178,-0.109177,9.914856"
"5f638892a8710c087a6a8488","17/9/2020 16:02:26.301","Idle","-0.450592,-0.107986,9.910080"
"5f638892a8710c087a6a8489","17/9/2020 16:02:26.301","Idle","-0.457779,-0.109177,9.911270"
"5f638892a8710c087a6a848a","17/9/2020 16:02:26.301","Idle","-0.458969,-0.113968,9.916061"
